timestamp,temperature,humidity,pressure,raw
2014-02-14T11:50:00,5.0,87.0,1001.0,"{""timestamp"": ""2014-02-14T11:50:00"", ""temperature"": 5.0, ""humidity"": 87.0, ""pressure"": 1001.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T12:00:00,6.0,75.0,1002.0,"{""timestamp"": ""2014-02-14T12:00:00"", ""temperature"": 6.0, ""humidity"": 75.0, ""pressure"": 1002.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T12:20:00,6.0,81.0,1001.0,"{""timestamp"": ""2014-02-14T12:20:00"", ""temperature"": 6.0, ""humidity"": 81.0, ""pressure"": 1001.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T12:50:00,6.0,76.0,1002.0,"{""timestamp"": ""2014-02-14T12:50:00"", ""temperature"": 6.0, ""humidity"": 76.0, ""pressure"": 1002.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T13:00:00,6.0,72.0,1002.0,"{""timestamp"": ""2014-02-14T13:00:00"", ""temperature"": 6.0, ""humidity"": 72.0, ""pressure"": 1002.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T13:20:00,5.0,87.0,1002.0,"{""timestamp"": ""2014-02-14T13:20:00"", ""temperature"": 5.0, ""humidity"": 87.0, ""pressure"": 1002.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T13:50:00,6.0,81.0,1002.0,"{""timestamp"": ""2014-02-14T13:50:00"", ""temperature"": 6.0, ""humidity"": 81.0, ""pressure"": 1002.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T14:00:00,6.0,72.0,1002.0,"{""timestamp"": ""2014-02-14T14:00:00"", ""temperature"": 6.0, ""humidity"": 72.0, ""pressure"": 1002.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T14:20:00,6.0,81.0,1002.0,"{""timestamp"": ""2014-02-14T14:20:00"", ""temperature"": 6.0, ""humidity"": 81.0, ""pressure"": 1002.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T14:50:00,6.0,76.0,1002.0,"{""timestamp"": ""2014-02-14T14:50:00"", ""temperature"": 6.0, ""humidity"": 76.0, ""pressure"": 1002.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T15:00:00,6.0,67.0,1002.0,"{""timestamp"": ""2014-02-14T15:00:00"", ""temperature"": 6.0, ""humidity"": 67.0, ""pressure"": 1002.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
